Date,ROP,VRTX,NTAP,OMC,BKNG,PNW,BLK,SEE,CCI,K,COP
2004-06-30 00:00:00+00:00,-0.0227458128698233,-0.0819047292073568,0.0680174309854944,-0.0763924395272112,0.4376995494575773,-0.0057413674458549,0.2274584403641861,-0.0435518113012879,0.169090765160325,0.0431332770583705,0.0555656496804628
2004-09-30 00:00:00+00:00,0.1612554041877987,0.114107820396224,-0.0578138460664426,-0.071199494459927,-0.0388888410596285,0.0264796908143221,-0.0242265857219331,0.0348903013102663,0.1267500150627603,0.0621996015982388,0.1188247743997463
2004-12-31 00:00:00+00:00,0.0380702458606643,-0.013966445225972,0.1634706641055718,-0.003608164573862,-0.1198458253242231,0.05458074593752,0.1627891679923616,-0.1133331923827571,0.0386471553847462,0.0383811148633823,0.106580705787133
2005-03-31 00:00:00+00:00,0.0269111842849383,-0.033050082759838,0.3473425280645434,0.1494998181727926,0.0389666361094478,0.0647205609897489,0.0227997412641818,0.1535980338740481,0.090365423342398,0.0447177424264106,0.0062972264775436
2005-06-30 00:00:00+00:00,0.0751521852728713,-0.1113280678837315,-0.1666669865730676,0.0374750868358952,0.0564686266338052,-0.0254074621920594,0.0017791135468163,-0.0310983072269288,-0.0073124546406235,-0.0320806824696803,0.3177641171816676
2005-09-30 00:00:00+00:00,0.1118045143143322,0.7945054108963259,0.0341284878704497,-0.0775365690554049,-0.0725966741093356,0.066712887019293,0.0778200829695971,-0.038247457965886,0.2400242446853147,0.051484880726629,0.0781247826533599
2005-12-31 00:00:00+00:00,0.1009382817125716,0.488671131630066,-0.15720369331123,0.0285812307015675,-0.1569892501549048,0.0084988051123735,0.1015168284465075,-0.0657476798844642,0.2158419159890472,0.0410931181311602,0.172724918858365
2006-03-31 00:00:00+00:00,0.0070561639404009,0.1476758630791983,0.1751576752594217,0.0449320809243061,0.1571428347396393,-0.039970965338292,0.2264822630117602,0.1843855082302403,0.0952765676400133,-0.0476219699538815,-0.1181822126599076
2006-06-30 00:00:00+00:00,0.2470440974200165,0.2849461994368878,0.2923683783006285,-0.0377683934833877,0.0899470128623998,-0.0689215269440252,0.3089955159572446,0.0602279659793925,0.068401359292646,0.0131298051053054,0.0710239689234102
2006-09-30 00:00:00+00:00,-0.0317053562239297,0.0200837169134853,-0.0263374272487283,0.0938882712309183,0.2326051688137853,0.0457235865656628,-0.0083964085434988,-0.1023879040763071,0.2188589191286389,0.1117118389615432,0.0433303311160144
2006-12-31 00:00:00+00:00,-0.0729507202805694,-0.0686354482493595,0.0492594546837366,0.0387772849091649,0.2061044195342736,0.1419990974776932,0.0322815062354824,0.029112717821323,-0.0122754232286002,0.0181786624360942,-0.11914234356189
2007-03-31 00:00:00+00:00,0.1377670916965971,0.0833822677063937,0.0841249301401978,0.0900953232101984,0.1964626691278743,0.143329485477444,0.0751338158723451,0.2156423599587762,-0.087861186922737,0.0303848938083062,0.1714250376089732
2007-06-30 00:00:00+00:00,0.0766654283577472,-0.2428184450219443,-0.1011265202329458,0.0095385657105127,0.2403911252847317,-0.0334881741477974,-0.0022821300103872,-0.0196530164726284,0.023447313813625,0.0347219172940318,0.0061149305857759
2007-09-30 00:00:00+00:00,0.0972327993267403,0.0161059000354095,-0.1949314566067094,0.0287440550793935,0.2524753137863089,-0.1682595687599247,0.0786384291781299,-0.0091351330349709,0.1424151137724894,0.0027279627820895,0.1800735330464511
2007-12-31 00:00:00+00:00,0.1126327515728553,0.3730186819394303,-0.0760985311580714,-0.0775125655462742,0.3074218604991254,0.0036574091507621,0.066812235865485,-0.1764045448685952,0.1051492007795167,0.0870093336353123,0.0977394484934959
2008-03-31 00:00:00+00:00,-0.0694824785541816,-0.406105698040187,-0.0782478891609648,-0.03672619333972,0.2903371354192836,0.0527708109141662,0.2291311628468226,-0.112755091876241,-0.0161842089713645,-0.0728133596111453,0.0106074930547956
2008-06-30 00:00:00+00:00,0.0169973297181684,0.0976242015603676,-0.1510967879174209,-0.0245723208839756,0.1106386400729115,-0.1250040736593849,0.0279488317811069,0.1754407399133604,-0.1208876131675787,0.0554127232964196,-0.1105903269602388
2008-09-30 00:00:00+00:00,0.0582185273772088,0.3502558669548883,0.0564597950127176,-0.0215669448666994,-0.0986014074182143,-0.1171044558377056,-0.1986107396153359,-0.2905677434182162,0.0691809954069921,-0.1065628200127802,0.2213153116457316
2008-12-31 00:00:00+00:00,-0.1643801201038556,-0.0483823894190909,-0.1988226324730346,-0.1413554004995636,-0.4390223157189137,0.1464167991530411,0.0281940235174851,0.1729846007175597,-0.2503316219746717,0.18413898686,-0.2470742037837779
2009-03-31 00:00:00+00:00,-0.1790026045156457,-0.0600306554432397,-0.1650647408785958,-0.2436388350987877,0.1880408146739816,-0.0461939359222185,-0.2237087865446501,-0.3005503574085759,-0.34807222765111,-0.1967898296282462,-0.2168484061941608
2009-06-30 00:00:00+00:00,-0.0359740305416514,-0.0720104579134426,0.0426537770890886,-0.1523959043465306,0.0518922886224229,-0.1676052467684301,-0.0529273256442538,-0.061331632068274,0.1443298880289785,-0.1582000627392652,-0.266226019801466
2009-09-30 00:00:00+00:00,0.0710923912811449,0.2134832137914166,0.2850651328153835,0.3609723852902016,0.3924333734808463,0.1523933291688239,0.3288955240828517,0.359814662255383,0.1526787957337181,0.2749918275470693,0.0676476099549689
2009-12-31 00:00:00+00:00,0.0617241295280805,-0.0101273806397719,0.3158157878144452,0.1300320974051474,0.4367783513068159,0.0632561709049437,0.2126769626349247,-0.0028418583369484,0.2464009228755961,0.0362458816455322,0.0932317141375418
2010-03-31 00:00:00+00:00,0.0775963014877256,0.293189209658488,0.3129801307646784,0.0949742358454335,0.3840926109482321,0.1677904005282346,0.1465400389782227,0.1682360915805389,0.3072604830696477,0.0885159449425445,0.1669558504132193
2010-06-30 00:00:00+00:00,0.1173869605199335,-0.0766275559613222,0.0020476399196747,-0.0147066146270329,0.147526279351134,0.0484020411609564,-0.1112780849859017,-0.0257085439103437,-0.031305214604588,0.022091233307272,-0.0005138737134824
2010-09-30 00:00:00+00:00,-0.0587350658998767,-0.2093023147229017,0.1123758445880338,-0.1116443978760735,-0.2917120324661552,-0.0375305996971513,-0.3310740925112778,-0.0761060769680743,-0.0367475355725088,-0.0462147863954396,-0.0508699074767072
2010-12-31 00:00:00+00:00,0.2007382660632115,0.0656346434043351,0.2763052601989144,0.1618564788564203,0.8558478130445142,0.16692304667111,0.2297155302976714,0.1676873926917295,0.1934524945839166,0.0108659423259667,0.1960403164056601
2011-03-31 00:00:00+00:00,0.1690618869222473,0.0456131200767462,0.1803041388062365,0.1709530463052513,0.2313954170774348,0.0085954395580043,0.1168678506224152,0.1396763581738445,-0.0156432629745338,0.0076583907542788,0.1900644212589171
2011-06-30 00:00:00+00:00,0.1479128828397953,0.3223116958358325,-0.1604248674191636,0.0685243837930065,0.2352459287724708,0.0565290038922161,0.0717671828917212,0.049334861605101,-0.0073694759751813,0.0694780510311994,0.1780163940813186
2011-09-30 00:00:00+00:00,-0.0506591536472215,0.086362693783855,0.126970893407784,-0.0031650322461457,0.0213098033637411,0.0548774647169714,-0.0229578348055607,-0.108124110355656,-0.0113687843019624,0.0332965797816777,-0.0389793416524754
2011-12-31 00:00:00+00:00,-0.2061189243434923,-0.2168278320898674,-0.3807069482869275,-0.2576730939313408,-0.1506287658655701,-0.0590859386169295,-0.2722383827801711,-0.3413365560881715,-0.0542125253114118,-0.0378489301096692,-0.1891052869021624
2012-03-31 00:00:00+00:00,0.3305539884124464,-0.2040010322010745,0.0933414075388041,0.2593544716937173,0.0883903725040278,0.1538661545868656,0.2889214689763391,0.1221133330844896,0.1146399730642702,-0.0372491633065802,0.2280469473810922
2012-06-30 00:00:00+00:00,0.127032485572347,0.2559726998813219,0.2248503624707452,0.1158822720094308,0.4840151907671397,0.0171418180639035,0.1467023747466684,0.1247093538521437,0.1881123100449619,0.0737295994082354,0.0457993874690343
2012-09-30 00:00:00+00:00,-0.0161041799104396,0.3725296937150506,-0.3129856152555109,-0.0089933848404524,-0.0543217559059326,0.097732002744532,-0.1701666923303993,-0.1933328912101167,0.1244145602695934,-0.0719232400266557,-0.0368135591387308
2012-12-31 00:00:00+00:00,0.1216854185051714,0.0158386830753571,0.0642973386064864,0.0573237468747989,-0.0822489426660544,0.0143976041298725,0.0693623298331329,0.0190989264961269,0.062822863465205,0.059215556132641,0.0422628633451194
2013-03-31 00:00:00+00:00,0.0509546214513805,-0.2266122858262702,0.0412868398536183,0.0018067864503958,0.0216689376312773,0.0086847508976399,0.192032205373043,0.1529972602480656,0.1774852295627733,0.1046119503226461,0.0433835205962622
2013-06-30 00:00:00+00:00,0.0999301651735851,0.237113358815918,-0.0069969631663234,0.1522005473026644,0.089849640893594,0.1117090773490174,0.1972258724352611,0.3358058130975219,-0.0707058837814711,0.1315831164255549,0.0330828404657914
2013-09-30 00:00:00+00:00,-0.0025511448948036,0.4894444500958477,0.1109809686993577,0.0721117238735953,0.2083620636946366,-0.0383656815586264,0.0188639132504457,0.031910249120719,0.0361083473707271,0.0220865859435146,0.0228983777948237
2013-12-31 00:00:00+00:00,0.0662664939203201,-0.042397160874932,0.1421310063601633,0.0196102065527195,0.2349624439496311,0.0114308822581892,0.0614594192873751,0.129069201006249,-0.0024889986880556,-0.0877515812639281,0.1560508923163495
2014-03-31 00:00:00+00:00,0.0350993864952919,-0.041417748001147,-0.0575962305385169,0.1709609486475214,0.1032197595423418,-0.0454327775693467,0.1644922894064489,0.232459148916164,-0.0069322392734767,0.0428352249292784,0.0062390200876492
2014-06-30 00:00:00+00:00,-0.0238597517794165,-0.0265474608677069,-0.0781986999543417,-0.0169390602474387,0.0924797826798418,0.0544235937519912,0.0194802241152476,-0.0188509793965955,0.0485982779832554,0.0376320456222312,0.0183694045515327
2014-09-30 00:00:00+00:00,0.0893063121408115,0.3336579214014221,-0.0096464708270056,-0.0005723645778206,-0.003675879996121,0.0750254699348753,0.0236826942394483,0.0414184551502696,0.0035905007982903,0.058901998424274,0.235573438388144
2014-12-31 00:00:00+00:00,-0.0057350784819736,0.1189358550585353,0.1339527783464695,-0.0541619273549985,-0.0875141190455199,-0.0414247707827969,0.0085027373768327,-0.0034673221348938,0.0758660139138607,-0.0721426560045361,-0.1216239611492808
2015-03-31 00:00:00+00:00,0.0790397968025671,0.1475058246603657,0.0073164637643601,0.1332445422342285,0.0038675620191079,0.2649206265761443,0.1095711504320708,0.2615134972775939,0.0050442442419076,0.0878197299537861,-0.0719771792804822
2015-06-30 00:00:00+00:00,0.0857717565295648,-0.0539530300326123,-0.1457493990187806,0.0295568042459664,0.0066019636549117,-0.0591675022073238,0.0223353847190252,0.0636084024961547,0.0631431076239195,0.0183960065970101,-0.0756656205711576
2015-09-30 00:00:00+00:00,0.0265351363713355,0.0838272104324351,-0.1001916692985614,-0.0939322056652531,0.0006523905085522,-0.0922753589186391,-0.0359670135939442,0.1516622157249698,-0.0219828057023047,-0.0404648372919543,-0.0366461649064705
2015-12-31 00:00:00+00:00,-0.0921978979275952,-0.1502496134214462,-0.0690881514202531,-0.0502051312078829,0.0840874753428908,0.1125315294329625,-0.1421778179139111,-0.094752695111647,-0.0078754587235934,0.0591235341275266,-0.1869581325849304
2016-03-31 00:00:00+00:00,0.1841072835624506,0.1460411782380333,-0.1049808624096849,0.1238149719126329,-0.0013711814106132,0.0199746724573846,0.1324292520549146,-0.0810464433557999,0.0840554181708457,0.0889390839804225,-0.0134136684397462
2016-06-30 00:00:00+00:00,-0.0083327454222833,-0.355928050134354,0.0439080933377196,0.147696010788674,0.0436254895514638,0.1896709082319814,0.0355679383859453,0.1297944709060061,0.0308379957458764,0.0945844554832562,-0.1448399936518687
2016-09-30 00:00:00+00:00,-0.0782752853177486,0.1085280628210985,-0.0932404073478515,-0.0200272323047339,-0.0248748942868548,0.0834336647992914,0.0026487232954521,-0.0453807350598635,0.1725998539573527,0.0550374587085666,0.1000471281877395
2016-12-31 00:00:00+00:00,0.0735513658548492,-0.0108274102048328,0.4666670242112971,0.040475975461198,0.1730750537489622,-0.0678276816830691,0.0615220315651776,-0.0118175241833943,-0.0677141467644121,-0.0473483367168408,0.0041343377075815
2017-03-31 00:00:00+00:00,0.0172740140371279,-0.1371125867075536,0.0114530677465871,0.0138049461090625,-0.0061545550670673,0.0403081336484472,0.0797180138110931,0.0270496182482271,-0.0607176529684573,-0.0434952890812553,0.1720638182191287
2017-06-30 00:00:00+00:00,0.1163139727108792,0.4347709684064214,0.1772187502567683,0.014004827097843,0.2006131758331004,0.0893514772499062,-0.0049778101679756,-0.0593423443343619,0.0972257914773366,-0.0067641738684375,-0.0176939203756324
2017-09-30 00:00:00+00:00,0.1295017223039913,0.1933922696089645,-0.045537215112521,-0.0232807562799769,0.0389742485816964,0.023458812004252,0.1291992272370861,0.036286708330355,0.0638059402857287,-0.0430300358733156,-0.0714750270112405
2017-12-31 00:00:00+00:00,0.0681494571196561,0.1871636964801495,0.1176022055451961,-0.0846411224324267,0.0077803203356034,0.0131726343130709,0.0556153641184447,-0.0409459723714135,0.0129955762684468,-0.080351496086903,0.1085682394047198
2018-03-31 00:00:00+00:00,0.0529694195137813,0.0044669772952459,0.268661590004801,-0.0288386855243849,-0.0391500657646387,-0.0086043569762298,0.1368407310047803,0.1529316012576189,0.1030877065952742,0.0925374204955935,0.1054640052277204
2018-06-30 00:00:00+00:00,0.0554396229544846,0.0222352613632621,0.068347187578472,-0.0126188341249499,0.1378960343401236,-0.0506888062177134,0.0251212745273643,-0.1509822201476153,0.0082520856551868,-0.0637993364440644,0.0557236451289837
2018-09-30 00:00:00+00:00,0.0015739437021669,0.0850873473193691,0.3427282005365031,0.0678289766284547,0.0084102583599645,0.0406582400574377,-0.0323186079402854,0.0177494929800887,0.0047396184778616,0.1119215460769051,0.1856270118513974
2018-12-31 00:00:00+00:00,0.089503580016562,0.1294735371431095,0.0936871423987453,-0.0903661257307741,-0.0286775831410549,-0.0229685088342379,-0.0459055707103759,-0.0514505899827594,0.0302535967786772,0.0119203852079401,0.1695301069512815
2019-03-31 00:00:00+00:00,-0.1062844868423374,-0.1434984832810449,-0.2963119587935127,0.076753999190843,-0.1344804877136737,0.059796638233488,-0.1711725994414723,-0.114029981832711,-0.0309547489248576,-0.1823445305990112,-0.2033211581481779
2019-06-30 00:00:00+00:00,0.3072648704583327,0.1338981044339857,0.1741741901110307,0.0214319670382279,0.0217982326127907,0.1546508468329659,0.1343107027965009,0.3090234122925497,0.2064210348360358,-0.0011047820268509,0.0728518761217347
2019-09-30 00:00:00+00:00,0.0751351081973523,-0.0226283614340817,-0.1021730764884856,0.1442019975886597,0.0791197928634965,-0.0023157336896104,0.0870435015648325,-0.0499423607909564,0.0358624022368123,-0.0367706243659046,-0.0757859777666803
2019-12-31 00:00:00+00:00,-0.0741397436125002,-0.0784205608998054,-0.1661979400608983,-0.0571382974904951,0.0419348750913817,0.0444794041028979,-0.0756361099112868,-0.0608694052629703,0.059859479984498,0.192890196780908,-0.1095537971958112
2020-03-31 00:00:00+00:00,0.0585353851253198,0.30952377700461,0.2282032247174481,0.0306576666949349,0.0488112647299427,-0.0807296507470353,0.1816151129048271,-0.0429959307991009,0.0450648753839204,0.0813435826307031,0.1959220131415424
2020-06-30 00:00:00+00:00,-0.1946836781640767,0.027477780192082,-0.3625935478403579,-0.3466214635098784,-0.387042241334351,-0.1950624300924343,-0.1892663990977322,-0.3659358879567873,-0.0212339720751058,-0.0882416166698504,-0.5443071984333884
2020-09-30 00:00:00+00:00,0.3291920626420797,0.2696469939853383,0.1006830739391748,0.0674831739313717,0.3044595951465543,0.0751637710935371,0.3379690389672762,0.3276888094987915,0.2579625611943399,0.0887131260022444,0.3891766228775297
2020-12-31 00:00:00+00:00,0.0110448083146192,-0.0446066405900633,-0.0033171999690129,-0.0799664624627912,0.0507538483272611,0.0086211045373827,0.0496046165974406,0.2372557364523564,-0.0151203139032639,-0.0155550617098918,-0.1958560753605703
2021-03-31 00:00:00+00:00,0.0676390155691093,-0.1611641823552146,0.5286965434677762,0.2409023901618232,0.2415977978144334,0.0606263143625611,0.2579992623391354,0.1309360655470939,-0.0695878280116925,-0.0368627318877242,0.2351701316629244
2021-06-30 00:00:00+00:00,-0.0192571000629739,-0.0714379109657643,0.1439404101398311,0.2582781466405679,0.1009111514814904,0.0457099848324413,0.0851851177108748,0.0170264217356712,0.1352431425878062,0.0410390205802633,0.3777137452628796
2021-09-30 00:00:00+00:00,0.1464360673785294,-0.0508354624181758,0.1201293925365565,0.076070637482339,-0.0723788562987624,0.0257110488917369,0.1519383329729282,0.3014614213018654,0.1234773980564962,0.0189636588593573,0.1730708595693311
2021-12-31 00:00:00+00:00,-0.0474618509897903,-0.1081054343729095,0.111910338040944,-0.0759652013835371,0.1112433432974786,-0.1234014159973182,-0.0382910165585672,-0.0635787343433791,-0.1050809011297863,0.0076905086947496,0.1233455591898373
2022-03-31 00:00:00+00:00,0.0625386398616112,0.2338785209220961,0.0256703137002927,0.0064088231402092,0.0022598555534774,-0.0197014245763464,0.087951253631056,0.2099583016706783,0.209622441787741,0.0219625764801676,0.0616133525905318
2022-06-30 00:00:00+00:00,0.0054908515510345,0.196018493490621,-0.1054656976354044,0.1297915944059431,-0.038022828122543,0.1503556512299224,-0.1500927966208115,0.0186355912566618,-0.0822463238056074,0.0234157510648862,0.3743798344631088
2022-09-30 00:00:00+00:00,-0.158839344262295,0.0795416641488564,-0.2314381645082355,-0.2146826061699943,-0.2533332024830809,-0.0476326560136637,-0.1931050950519198,-0.1229077058978524,-0.0800910610064743,0.1032062727144869,-0.084334356250817
2022-12-31 00:00:00+00:00,-0.0695309971606155,0.035187195788124,0.0297933259138569,-0.0012252361730396,-0.0503682283737068,-0.105509929213325,-0.0643768965101372,-0.2318356352087384,-0.1355006450637007,-0.0018461246481854,0.2316220755614289
2023-03-31 00:00:00+00:00,0.1690579159835208,-0.0383619807789427,-0.04512374320471,0.3101164254247954,0.2104197615703078,0.1447417096811518,0.2518309241949241,0.1156223727503358,-0.0534196693866984,0.011053389922905,0.0390174601216719
2023-06-30 00:00:00+00:00,0.0161620350197055,0.1059716059115887,0.0645249714199585,0.162555933301524,0.3114736464075294,0.0638882135612,-0.0573038293302549,-0.0836748530790605,-0.0324352186680657,-0.0500676392461627,-0.0313192063972614
2023-09-30 00:00:00+00:00,0.0847280465472726,0.0987576963236027,0.2004942796565023,0.0112485759768075,0.0208615292125531,0.0531116788688799,0.0484243149429541,-0.1150786606378927,-0.1146975318659665,0.0306134209015955,-0.0278835736074904
2023-12-31 00:00:00+00:00,0.0150481749783655,0.0007479910307806,-0.0019610740196938,-0.2252505870457531,0.1370816308879365,-0.1189951187342522,-0.0661419606338654,-0.1823168834682894,-0.1996684320013726,-0.1763461774297617,0.1340301023373946
